,iso2,year,Cases,sex,age
19733,MG,2006,1944.0,f,25-34
19734,MG,2006,1444.0,f,35-44
19735,MG,2006,874.0,f,45-54
19736,MG,2006,353.0,f,55-64
19737,MG,2006,166.0,f,65
19738,MG,2006,117.0,m,0-14
19739,MG,2006,1500.0,m,15-24
19740,MG,2006,2391.0,m,25-34
19741,MG,2006,2220.0,m,35-44
19742,MG,2006,1714.0,m,45-54
19743,MG,2006,766.0,m,55-64
19744,MG,2006,458.0,m,65
19745,MG,2007,223.0,f,0-14
19746,MG,2007,1456.0,f,15-24
19747,MG,2007,1810.0,f,25-34
19748,MG,2007,1354.0,f,35-44
19749,MG,2007,880.0,f,45-54
19750,MG,2007,378.0,f,55-64
19751,MG,2007,192.0,f,65
19752,MG,2007,196.0,m,0-14
19753,MG,2007,1473.0,m,15-24
19754,MG,2007,2353.0,m,25-34
19755,MG,2007,2097.0,m,35-44
19756,MG,2007,1671.0,m,45-54
19757,MG,2007,823.0,m,55-64
19758,MG,2007,438.0,m,65
19759,MG,2008,251.0,f,0-14
19760,MG,2008,1433.0,f,15-24
19761,MG,2008,1846.0,f,25-34
19762,MG,2008,1352.0,f,35-44
19763,MG,2008,911.0,f,45-54
19764,MG,2008,383.0,f,55-64
19765,MG,2008,171.0,f,65
19766,MG,2008,0.0,f,unknown
19767,MG,2008,142.0,m,0-14
19768,MG,2008,1499.0,m,15-24
19769,MG,2008,2294.0,m,25-34
19770,MG,2008,2113.0,m,35-44
19771,MG,2008,1669.0,m,45-54
19772,MG,2008,836.0,m,55-64
19773,MG,2008,465.0,m,65
19774,MG,2008,0.0,m,unknown
19775,MH,1996,12.0,f,0-14
19776,MH,1996,7.0,f,15-24
19777,MH,1996,3.0,f,25-34
19778,MH,1996,3.0,f,35-44
19779,MH,1996,2.0,f,45-54
19780,MH,1996,3.0,f,55-64
19781,MH,1996,2.0,f,65
19782,MH,1996,7.0,m,0-14
19783,MH,1996,8.0,m,15-24
19784,MH,1996,3.0,m,25-34
19785,MH,1996,3.0,m,35-44
19786,MH,1996,5.0,m,45-54
19787,MH,1996,3.0,m,55-64
19788,MH,1996,0.0,m,65
19789,MH,1998,0.0,f,0-14
19790,MH,1998,1.0,f,15-24
19791,MH,1998,3.0,f,25-34
19792,MH,1998,1.0,f,35-44
19793,MH,1998,0.0,f,45-54
19794,MH,1998,1.0,f,55-64
19795,MH,1998,0.0,f,65
19796,MH,1998,0.0,m,0-14
19797,MH,1998,2.0,m,15-24
19798,MH,1998,0.0,m,25-34
19799,MH,1998,1.0,m,35-44
19800,MH,1998,1.0,m,45-54
19801,MH,1998,1.0,m,55-64
19802,MH,1998,0.0,m,65
19803,MH,1999,2.0,f,0-14
19804,MH,1999,10.0,f,15-24
19805,MH,1999,7.0,f,25-34
19806,MH,1999,2.0,f,35-44
19807,MH,1999,2.0,f,45-54
19808,MH,1999,2.0,f,55-64
19809,MH,1999,0.0,f,65
19810,MH,1999,5.0,m,0-14
19811,MH,1999,10.0,m,15-24
19812,MH,1999,3.0,m,25-34
19813,MH,1999,4.0,m,35-44
19814,MH,1999,1.0,m,45-54
19815,MH,1999,6.0,m,55-64
19816,MH,1999,0.0,m,65
19817,MH,2000,7.0,f,0-14
19818,MH,2000,7.0,f,15-24
19819,MH,2000,3.0,f,25-34
19820,MH,2000,0.0,f,35-44
19821,MH,2000,2.0,f,45-54
19822,MH,2000,2.0,f,55-64
19823,MH,2000,0.0,f,65
19824,MH,2000,3.0,m,0-14
19825,MH,2000,5.0,m,15-24
19826,MH,2000,4.0,m,25-34
19827,MH,2000,1.0,m,35-44
19828,MH,2000,3.0,m,45-54
19829,MH,2000,5.0,m,55-64
19830,MH,2000,3.0,m,65
19831,MH,2001,5.0,f,0-14
19832,MH,2001,6.0,f,15-24
19833,MH,2001,4.0,f,25-34
19834,MH,2001,7.0,f,35-44
19835,MH,2001,8.0,f,45-54
19836,MH,2001,2.0,f,55-64
19837,MH,2001,1.0,f,65
19838,MH,2001,3.0,m,0-14
19839,MH,2001,8.0,m,15-24
19840,MH,2001,4.0,m,25-34
19841,MH,2001,2.0,m,35-44
19842,MH,2001,4.0,m,45-54
19843,MH,2001,2.0,m,55-64
19844,MH,2001,0.0,m,65
19845,MH,2002,0.0,f,0-14
19846,MH,2002,2.0,f,15-24
19847,MH,2002,0.0,f,25-34
19848,MH,2002,0.0,f,35-44
19849,MH,2002,3.0,f,45-54
19850,MH,2002,1.0,f,55-64
19851,MH,2002,1.0,f,65
19852,MH,2002,0.0,m,0-14
19853,MH,2002,1.0,m,15-24
19854,MH,2002,2.0,m,25-34
19855,MH,2002,1.0,m,35-44
19856,MH,2002,3.0,m,45-54
19857,MH,2002,2.0,m,55-64
19858,MH,2002,2.0,m,65
19859,MH,2003,4.0,f,0-14
19860,MH,2003,9.0,f,15-24
19861,MH,2003,2.0,f,25-34
19862,MH,2003,4.0,f,35-44
19863,MH,2003,6.0,f,45-54
19864,MH,2003,1.0,f,55-64
19865,MH,2003,4.0,f,65
19866,MH,2003,6.0,m,0-14
19867,MH,2003,4.0,m,15-24
19868,MH,2003,2.0,m,25-34
19869,MH,2003,7.0,m,35-44
19870,MH,2003,7.0,m,45-54
19871,MH,2003,2.0,m,55-64
19872,MH,2003,2.0,m,65
19873,MH,2004,1.0,f,0-14
19874,MH,2004,7.0,f,15-24
19875,MH,2004,5.0,f,25-34
19876,MH,2004,3.0,f,35-44
19877,MH,2004,3.0,f,45-54
19878,MH,2004,0.0,f,55-64
19879,MH,2004,1.0,f,65
19880,MH,2004,2.0,m,0-14
19881,MH,2004,5.0,m,15-24
19882,MH,2004,4.0,m,25-34
19883,MH,2004,3.0,m,35-44
19884,MH,2004,3.0,m,45-54
19885,MH,2004,2.0,m,55-64
19886,MH,2005,1.0,f,0-14
19887,MH,2005,9.0,f,15-24
19888,MH,2005,2.0,f,25-34
19889,MH,2005,4.0,f,35-44
19890,MH,2005,3.0,f,45-54
19891,MH,2005,4.0,f,55-64
19892,MH,2005,2.0,f,65
19893,MH,2005,2.0,m,0-14
19894,MH,2005,4.0,m,15-24
19895,MH,2005,4.0,m,25-34
19896,MH,2005,5.0,m,35-44
19897,MH,2005,6.0,m,45-54
19898,MH,2005,1.0,m,55-64
19899,MH,2005,1.0,m,65
19900,MH,2006,2.0,f,0-14
19901,MH,2006,2.0,f,15-24
19902,MH,2006,3.0,f,25-34
19903,MH,2006,3.0,f,35-44
19904,MH,2006,7.0,f,45-54
19905,MH,2006,4.0,f,55-64
19906,MH,2006,2.0,f,65
19907,MH,2006,4.0,m,15-24
19908,MH,2006,3.0,m,25-34
19909,MH,2006,4.0,m,35-44
19910,MH,2006,6.0,m,45-54
19911,MH,2006,3.0,m,55-64
19912,MH,2006,2.0,m,65
19913,MH,2007,1.0,f,0-14
19914,MH,2007,3.0,f,15-24
19915,MH,2007,3.0,f,25-34
19916,MH,2007,2.0,f,35-44
19917,MH,2007,3.0,f,45-54
19918,MH,2007,3.0,f,55-64
19919,MH,2007,0.0,f,65
19920,MH,2007,0.0,m,0-14
19921,MH,2007,1.0,m,15-24
19922,MH,2007,1.0,m,25-34
19923,MH,2007,2.0,m,35-44
19924,MH,2007,5.0,m,45-54
19925,MH,2007,1.0,m,55-64
19926,MH,2007,0.0,m,65
19927,MH,2008,2.0,f,0-14
19928,MH,2008,3.0,f,15-24
19929,MH,2008,2.0,f,25-34
19930,MH,2008,4.0,f,35-44
19931,MH,2008,5.0,f,45-54
19932,MH,2008,1.0,f,55-64
19933,MH,2008,0.0,f,65
19934,MH,2008,0.0,f,unknown
19935,MH,2008,1.0,m,0-14
19936,MH,2008,1.0,m,15-24
19937,MH,2008,1.0,m,25-34
19938,MH,2008,2.0,m,35-44
19939,MH,2008,3.0,m,45-54
19940,MH,2008,0.0,m,55-64
19941,MH,2008,0.0,m,65
19942,MH,2008,0.0,m,unknown
19943,MK,1995,2.0,f,0-14
19944,MK,1995,32.0,f,15-24
19945,MK,1995,30.0,f,25-34
19946,MK,1995,20.0,f,35-44
19947,MK,1995,11.0,f,45-54
19948,MK,1995,17.0,f,55-64
19949,MK,1995,17.0,f,65
19950,MK,1995,2.0,m,0-14
19951,MK,1995,15.0,m,15-24
19952,MK,1995,42.0,m,25-34
19953,MK,1995,45.0,m,35-44
19954,MK,1995,33.0,m,45-54
19955,MK,1995,29.0,m,55-64
19956,MK,1995,24.0,m,65
19957,MK,1996,3.0,f,0-14
19958,MK,1996,15.0,f,15-24
19959,MK,1996,25.0,f,25-34
19960,MK,1996,17.0,f,35-44
19961,MK,1996,9.0,f,45-54
19962,MK,1996,19.0,f,55-64
19963,MK,1996,12.0,f,65
19964,MK,1996,5.0,m,0-14
19965,MK,1996,17.0,m,15-24
19966,MK,1996,20.0,m,25-34
19967,MK,1996,35.0,m,35-44
19968,MK,1996,16.0,m,45-54
19969,MK,1996,25.0,m,55-64
19970,MK,1996,22.0,m,65
19971,MK,1997,1.0,f,0-14
19972,MK,1997,14.0,f,15-24
19973,MK,1997,19.0,f,25-34
19974,MK,1997,13.0,f,35-44
19975,MK,1997,6.0,f,45-54
19976,MK,1997,7.0,f,55-64
19977,MK,1997,11.0,f,65
19978,MK,1997,1.0,m,0-14
19979,MK,1997,8.0,m,15-24
19980,MK,1997,21.0,m,25-34
19981,MK,1997,25.0,m,35-44
19982,MK,1997,24.0,m,45-54
19983,MK,1997,21.0,m,55-64
19984,MK,1997,21.0,m,65
19985,MK,1998,5.0,f,0-14
19986,MK,1998,16.0,f,15-24
19987,MK,1998,18.0,f,25-34
19988,MK,1998,8.0,f,35-44
19989,MK,1998,8.0,f,45-54
19990,MK,1998,6.0,f,55-64
19991,MK,1998,4.0,f,65
19992,MK,1998,3.0,m,0-14
19993,MK,1998,14.0,m,15-24
19994,MK,1998,19.0,m,25-34
19995,MK,1998,56.0,m,35-44
19996,MK,1998,18.0,m,45-54
19997,MK,1998,21.0,m,55-64
19998,MK,1998,13.0,m,65
19999,MK,1999,1.0,f,0-14
20000,MK,1999,7.0,f,15-24
20001,MK,1999,9.0,f,25-34
20002,MK,1999,5.0,f,35-44
20003,MK,1999,1.0,f,45-54
20004,MK,1999,10.0,f,55-64
20005,MK,1999,1.0,f,65
20006,MK,1999,1.0,m,0-14
20007,MK,1999,11.0,m,15-24
20008,MK,1999,10.0,m,25-34
20009,MK,1999,19.0,m,35-44
20010,MK,1999,27.0,m,45-54
20011,MK,1999,15.0,m,55-64
20012,MK,1999,5.0,m,65
20013,MK,2000,1.0,f,0-14
20014,MK,2000,15.0,f,15-24
20015,MK,2000,14.0,f,25-34
20016,MK,2000,17.0,f,35-44
20017,MK,2000,5.0,f,45-54
20018,MK,2000,5.0,f,55-64
20019,MK,2000,10.0,f,65
20020,MK,2000,5.0,m,0-14
20021,MK,2000,8.0,m,15-24
20022,MK,2000,14.0,m,25-34
20023,MK,2000,20.0,m,35-44
20024,MK,2000,19.0,m,45-54
20025,MK,2000,20.0,m,55-64
20026,MK,2000,14.0,m,65
20027,MK,2001,1.0,f,0-14
20028,MK,2001,17.0,f,15-24
20029,MK,2001,18.0,f,25-34
20030,MK,2001,14.0,f,35-44
20031,MK,2001,7.0,f,45-54
20032,MK,2001,3.0,f,55-64
20033,MK,2001,7.0,f,65
20034,MK,2001,1.0,m,0-14
20035,MK,2001,10.0,m,15-24
20036,MK,2001,17.0,m,25-34
20037,MK,2001,17.0,m,35-44
20038,MK,2001,15.0,m,45-54
20039,MK,2001,21.0,m,55-64
20040,MK,2001,16.0,m,65
20041,MK,2002,3.0,f,0-14
20042,MK,2002,18.0,f,15-24
20043,MK,2002,24.0,f,25-34
20044,MK,2002,12.0,f,35-44
20045,MK,2002,4.0,f,45-54
20046,MK,2002,6.0,f,55-64
20047,MK,2002,6.0,f,65
20048,MK,2002,2.0,m,0-14
20049,MK,2002,20.0,m,15-24
20050,MK,2002,17.0,m,25-34
20051,MK,2002,28.0,m,35-44
20052,MK,2002,31.0,m,45-54
20053,MK,2002,22.0,m,55-64
20054,MK,2002,7.0,m,65
20055,MK,2003,0.0,f,0-14
20056,MK,2003,16.0,f,15-24
20057,MK,2003,16.0,f,25-34
20058,MK,2003,9.0,f,35-44
20059,MK,2003,9.0,f,45-54
20060,MK,2003,1.0,f,55-64
20061,MK,2003,8.0,f,65
20062,MK,2003,1.0,m,0-14
20063,MK,2003,20.0,m,15-24
20064,MK,2003,23.0,m,25-34
20065,MK,2003,35.0,m,35-44
20066,MK,2003,28.0,m,45-54
20067,MK,2003,17.0,m,55-64
20068,MK,2003,17.0,m,65
20069,MK,2004,0.0,f,0-14
20070,MK,2004,15.0,f,15-24
20071,MK,2004,20.0,f,25-34
20072,MK,2004,19.0,f,35-44
20073,MK,2004,6.0,f,45-54
20074,MK,2004,3.0,f,55-64
20075,MK,2004,17.0,f,65
20076,MK,2004,2.0,m,0-14
20077,MK,2004,12.0,m,15-24
20078,MK,2004,18.0,m,25-34
20079,MK,2004,19.0,m,35-44
20080,MK,2004,33.0,m,45-54
20081,MK,2004,21.0,m,55-64
20082,MK,2004,15.0,m,65
20083,MK,2005,2.0,f,0-14
20084,MK,2005,17.0,f,15-24
20085,MK,2005,13.0,f,25-34
20086,MK,2005,10.0,f,35-44
20087,MK,2005,7.0,f,45-54
20088,MK,2005,5.0,f,55-64
20089,MK,2005,13.0,f,65
20090,MK,2005,0.0,f,unknown
20091,MK,2005,2.0,m,0-14
20092,MK,2005,14.0,m,15-24
20093,MK,2005,20.0,m,25-34
20094,MK,2005,23.0,m,35-44
20095,MK,2005,20.0,m,45-54
20096,MK,2005,18.0,m,55-64
20097,MK,2005,13.0,m,65
20098,MK,2005,1.0,m,unknown
20099,MK,2006,3.0,f,0-14
20100,MK,2006,16.0,f,15-24
20101,MK,2006,9.0,f,25-34
20102,MK,2006,9.0,f,35-44
20103,MK,2006,6.0,f,45-54
20104,MK,2006,7.0,f,55-64
20105,MK,2006,11.0,f,65
20106,MK,2006,0.0,f,unknown
20107,MK,2006,0.0,m,0-14
20108,MK,2006,15.0,m,15-24
20109,MK,2006,15.0,m,25-34
20110,MK,2006,25.0,m,35-44
20111,MK,2006,37.0,m,45-54
20112,MK,2006,18.0,m,55-64
20113,MK,2006,7.0,m,65
20114,MK,2006,0.0,m,unknown
20115,MK,2007,4.0,f,0-14
20116,MK,2007,11.0,f,15-24
20117,MK,2007,12.0,f,25-34
20118,MK,2007,9.0,f,35-44
20119,MK,2007,4.0,f,45-54
20120,MK,2007,4.0,f,55-64
20121,MK,2007,8.0,f,65
20122,MK,2007,0.0,f,unknown
20123,MK,2007,1.0,m,0-14
20124,MK,2007,12.0,m,15-24
20125,MK,2007,22.0,m,25-34
20126,MK,2007,27.0,m,35-44
20127,MK,2007,46.0,m,45-54
20128,MK,2007,21.0,m,55-64
20129,MK,2007,19.0,m,65
20130,MK,2007,0.0,m,unknown
20131,MK,2008,2.0,f,0-14
20132,MK,2008,24.0,f,15-24
20133,MK,2008,15.0,f,25-34
20134,MK,2008,14.0,f,35-44
20135,MK,2008,8.0,f,45-54
20136,MK,2008,7.0,f,55-64
20137,MK,2008,10.0,f,65
20138,MK,2008,0.0,f,unknown
20139,MK,2008,1.0,m,0-14
20140,MK,2008,18.0,m,15-24
20141,MK,2008,21.0,m,25-34
20142,MK,2008,13.0,m,35-44
20143,MK,2008,25.0,m,45-54
20144,MK,2008,15.0,m,55-64
20145,MK,2008,15.0,m,65
20146,MK,2008,0.0,m,unknown
20147,ML,1995,31.0,f,0-14
20148,ML,1995,132.0,f,15-24
20149,ML,1995,184.0,f,25-34
20150,ML,1995,128.0,f,35-44
20151,ML,1995,107.0,f,45-54
20152,ML,1995,61.0,f,55-64
20153,ML,1995,52.0,f,65
20154,ML,1995,27.0,m,0-14
20155,ML,1995,72.0,m,15-24
20156,ML,1995,357.0,m,25-34
20157,ML,1995,294.0,m,35-44
20158,ML,1995,181.0,m,45-54
20159,ML,1995,138.0,m,55-64
20160,ML,1995,102.0,m,65
20161,ML,1996,21.0,f,0-14
20162,ML,1996,153.0,f,15-24
20163,ML,1996,197.0,f,25-34
20164,ML,1996,128.0,f,35-44
20165,ML,1996,95.0,f,45-54
20166,ML,1996,51.0,f,55-64
20167,ML,1996,36.0,f,65
20168,ML,1996,19.0,m,0-14
20169,ML,1996,182.0,m,15-24
20170,ML,1996,408.0,m,25-34
20171,ML,1996,364.0,m,35-44
20172,ML,1996,226.0,m,45-54
20173,ML,1996,157.0,m,55-64
20174,ML,1996,136.0,m,65
20175,ML,1997,15.0,f,0-14
20176,ML,1997,178.0,f,15-24
20177,ML,1997,264.0,f,25-34
20178,ML,1997,167.0,f,35-44
20179,ML,1997,111.0,f,45-54
20180,ML,1997,60.0,f,55-64
20181,ML,1997,34.0,f,65
20182,ML,1997,16.0,m,0-14
20183,ML,1997,226.0,m,15-24
20184,ML,1997,559.0,m,25-34
20185,ML,1997,493.0,m,35-44
20186,ML,1997,357.0,m,45-54
20187,ML,1997,255.0,m,55-64
20188,ML,1997,164.0,m,65
20189,ML,1998,11.0,f,0-14
20190,ML,1998,173.0,f,15-24
20191,ML,1998,237.0,f,25-34
20192,ML,1998,164.0,f,35-44
20193,ML,1998,88.0,f,45-54
20194,ML,1998,79.0,f,55-64
20195,ML,1998,30.0,f,65
20196,ML,1998,13.0,m,0-14
20197,ML,1998,193.0,m,15-24
20198,ML,1998,501.0,m,25-34
20199,ML,1998,428.0,m,35-44
20200,ML,1998,308.0,m,45-54
20201,ML,1998,205.0,m,55-64
20202,ML,1998,130.0,m,65
20203,ML,1999,21.0,f,0-14
20204,ML,1999,180.0,f,15-24
20205,ML,1999,226.0,f,25-34
20206,ML,1999,171.0,f,35-44
20207,ML,1999,120.0,f,45-54
20208,ML,1999,96.0,f,55-64
20209,ML,1999,58.0,f,65
20210,ML,1999,19.0,m,0-14
20211,ML,1999,235.0,m,15-24
20212,ML,1999,475.0,m,25-34
20213,ML,1999,429.0,m,35-44
20214,ML,1999,315.0,m,45-54
20215,ML,1999,216.0,m,55-64
20216,ML,1999,129.0,m,65
20217,ML,2000,14.0,f,0-14
20218,ML,2000,174.0,f,15-24
20219,ML,2000,232.0,f,25-34
20220,ML,2000,152.0,f,35-44
20221,ML,2000,106.0,f,45-54
20222,ML,2000,75.0,f,55-64
20223,ML,2000,43.0,f,65
20224,ML,2000,23.0,m,0-14
20225,ML,2000,206.0,m,15-24
20226,ML,2000,430.0,m,25-34
20227,ML,2000,396.0,m,35-44
20228,ML,2000,297.0,m,45-54
20229,ML,2000,235.0,m,55-64
20230,ML,2000,144.0,m,65
20231,ML,2002,39.0,f,0-14
20232,ML,2002,141.0,f,15-24
20233,ML,2002,250.0,f,25-34
20234,ML,2002,166.0,f,35-44
20235,ML,2002,190.0,f,45-54
20236,ML,2002,71.0,f,55-64
20237,ML,2002,24.0,f,65
20238,ML,2002,20.0,m,0-14
20239,ML,2002,209.0,m,15-24
20240,ML,2002,547.0,m,25-34
20241,ML,2002,447.0,m,35-44
20242,ML,2002,430.0,m,45-54
20243,ML,2002,151.0,m,55-64
20244,ML,2002,72.0,m,65
20245,ML,2003,29.0,f,0-14
20246,ML,2003,172.0,f,15-24
20247,ML,2003,278.0,f,25-34
20248,ML,2003,212.0,f,35-44
20249,ML,2003,123.0,f,45-54
20250,ML,2003,73.0,f,55-64
20251,ML,2003,45.0,f,65
20252,ML,2003,32.0,m,0-14
20253,ML,2003,348.0,m,15-24
20254,ML,2003,619.0,m,25-34
20255,ML,2003,438.0,m,35-44
20256,ML,2003,330.0,m,45-54
20257,ML,2003,201.0,m,55-64
20258,ML,2003,115.0,m,65
20259,ML,2004,29.0,f,0-14
20260,ML,2004,191.0,f,15-24
20261,ML,2004,284.0,f,25-34
20262,ML,2004,183.0,f,35-44
20263,ML,2004,151.0,f,45-54
20264,ML,2004,105.0,f,55-64
20265,ML,2004,57.0,f,65
20266,ML,2004,28.0,m,0-14
20267,ML,2004,302.0,m,15-24
20268,ML,2004,584.0,m,25-34
20269,ML,2004,473.0,m,35-44
20270,ML,2004,316.0,m,45-54
20271,ML,2004,219.0,m,55-64
20272,ML,2004,147.0,m,65
20273,ML,2005,33.0,f,0-14
20274,ML,2005,208.0,f,15-24
20275,ML,2005,348.0,f,25-34
20276,ML,2005,245.0,f,35-44
20277,ML,2005,152.0,f,45-54
20278,ML,2005,101.0,f,55-64
20279,ML,2005,72.0,f,65
20280,ML,2005,26.0,m,0-14
20281,ML,2005,350.0,m,15-24
20282,ML,2005,628.0,m,25-34
20283,ML,2005,539.0,m,35-44
20284,ML,2005,365.0,m,45-54
20285,ML,2005,263.0,m,55-64
20286,ML,2005,193.0,m,65
20287,ML,2006,30.0,f,0-14
20288,ML,2006,250.0,f,15-24
20289,ML,2006,371.0,f,25-34
20290,ML,2006,249.0,f,35-44
20291,ML,2006,168.0,f,45-54
20292,ML,2006,116.0,f,55-64
20293,ML,2006,76.0,f,65
20294,ML,2006,28.0,m,0-14
20295,ML,2006,361.0,m,15-24
20296,ML,2006,679.0,m,25-34
20297,ML,2006,550.0,m,35-44
20298,ML,2006,436.0,m,45-54
20299,ML,2006,272.0,m,55-64
20300,ML,2006,216.0,m,65
20301,ML,2007,30.0,f,0-14
20302,ML,2007,263.0,f,15-24
20303,ML,2007,385.0,f,25-34
20304,ML,2007,258.0,f,35-44
20305,ML,2007,160.0,f,45-54
20306,ML,2007,113.0,f,55-64
20307,ML,2007,95.0,f,65
20308,ML,2007,29.0,m,0-14
20309,ML,2007,369.0,m,15-24
20310,ML,2007,696.0,m,25-34
20311,ML,2007,570.0,m,35-44
20312,ML,2007,422.0,m,45-54
20313,ML,2007,291.0,m,55-64
20314,ML,2007,213.0,m,65
20315,ML,2008,37.0,f,0-14
20316,ML,2008,332.0,f,15-24
20317,ML,2008,516.0,f,25-34
20318,ML,2008,320.0,f,35-44
20319,ML,2008,245.0,f,45-54
20320,ML,2008,172.0,f,55-64
20321,ML,2008,121.0,f,65
20322,ML,2008,0.0,f,unknown
20323,ML,2008,22.0,m,0-14
20324,ML,2008,453.0,m,15-24
20325,ML,2008,809.0,m,25-34
20326,ML,2008,640.0,m,35-44
20327,ML,2008,503.0,m,45-54
20328,ML,2008,314.0,m,55-64
20329,ML,2008,250.0,m,65
20330,ML,2008,0.0,m,unknown
20331,MM,1995,58.0,f,0-14
20332,MM,1995,535.0,f,15-24
20333,MM,1995,729.0,f,25-34
20334,MM,1995,729.0,f,35-44
20335,MM,1995,450.0,f,45-54
20336,MM,1995,343.0,f,55-64
20337,MM,1995,154.0,f,65
20338,MM,1995,42.0,m,0-14
20339,MM,1995,713.0,m,15-24
20340,MM,1995,1423.0,m,25-34
20341,MM,1995,1401.0,m,35-44
20342,MM,1995,977.0,m,45-54
20343,MM,1995,677.0,m,55-64
20344,MM,1995,298.0,m,65
20345,MM,1996,55.0,f,0-14
20346,MM,1996,577.0,f,15-24
20347,MM,1996,938.0,f,25-34
20348,MM,1996,817.0,f,35-44
20349,MM,1996,558.0,f,45-54
20350,MM,1996,408.0,f,55-64
20351,MM,1996,184.0,f,65
20352,MM,1996,58.0,m,0-14
20353,MM,1996,767.0,m,15-24
20354,MM,1996,1511.0,m,25-34
20355,MM,1996,1535.0,m,35-44
20356,MM,1996,1110.0,m,45-54
20357,MM,1996,798.0,m,55-64
20358,MM,1996,400.0,m,65
20359,MM,1997,54.0,f,0-14
20360,MM,1997,535.0,f,15-24
20361,MM,1997,883.0,f,25-34
20362,MM,1997,715.0,f,35-44
20363,MM,1997,492.0,f,45-54
20364,MM,1997,308.0,f,55-64
20365,MM,1997,183.0,f,65
20366,MM,1997,56.0,m,0-14
20367,MM,1997,676.0,m,15-24
20368,MM,1997,1452.0,m,25-34
20369,MM,1997,1405.0,m,35-44
20370,MM,1997,1061.0,m,45-54
20371,MM,1997,753.0,m,55-64
20372,MM,1997,441.0,m,65
20373,MM,1998,73.0,f,0-14
20374,MM,1998,650.0,f,15-24
20375,MM,1998,997.0,f,25-34
20376,MM,1998,856.0,f,35-44
20377,MM,1998,577.0,f,45-54
20378,MM,1998,382.0,f,55-64
20379,MM,1998,229.0,f,65
20380,MM,1998,64.0,m,0-14
20381,MM,1998,798.0,m,15-24
20382,MM,1998,1491.0,m,25-34
20383,MM,1998,1584.0,m,35-44
20384,MM,1998,1187.0,m,45-54
20385,MM,1998,763.0,m,55-64
20386,MM,1998,438.0,m,65
20387,MM,1999,58.0,f,0-14
20388,MM,1999,737.0,f,15-24
20389,MM,1999,1076.0,f,25-34
20390,MM,1999,919.0,f,35-44
20391,MM,1999,647.0,f,45-54
20392,MM,1999,420.0,f,55-64
20393,MM,1999,284.0,f,65
20394,MM,1999,37.0,m,0-14
20395,MM,1999,936.0,m,15-24
20396,MM,1999,1800.0,m,25-34
20397,MM,1999,1805.0,m,35-44
20398,MM,1999,1366.0,m,45-54
20399,MM,1999,833.0,m,55-64
20400,MM,1999,540.0,m,65
20401,MM,2000,72.0,f,0-14
20402,MM,2000,1040.0,f,15-24
20403,MM,2000,1592.0,f,25-34
20404,MM,2000,1397.0,f,35-44
20405,MM,2000,987.0,f,45-54
20406,MM,2000,592.0,f,55-64
20407,MM,2000,378.0,f,65
20408,MM,2000,88.0,m,0-14
20409,MM,2000,1459.0,m,15-24
20410,MM,2000,2636.0,m,25-34
20411,MM,2000,2781.0,m,35-44
20412,MM,2000,2161.0,m,45-54
20413,MM,2000,1235.0,m,55-64
20414,MM,2000,836.0,m,65
20415,MM,2001,98.0,f,0-14
20416,MM,2001,1306.0,f,15-24
20417,MM,2001,1918.0,f,25-34
20418,MM,2001,1568.0,f,35-44
20419,MM,2001,1186.0,f,45-54
20420,MM,2001,650.0,f,55-64
20421,MM,2001,487.0,f,65
20422,MM,2001,69.0,m,0-14
20423,MM,2001,1800.0,m,15-24
20424,MM,2001,3253.0,m,25-34
20425,MM,2001,3353.0,m,35-44
20426,MM,2001,2624.0,m,45-54
20427,MM,2001,1443.0,m,55-64
20428,MM,2001,931.0,m,65
20429,MM,2002,109.0,f,0-14
20430,MM,2002,1563.0,f,15-24
20431,MM,2002,2044.0,f,25-34
20432,MM,2002,1758.0,f,35-44
20433,MM,2002,1348.0,f,45-54
20434,MM,2002,845.0,f,55-64
20435,MM,2002,544.0,f,65
20436,MM,2002,64.0,m,0-14
20437,MM,2002,2125.0,m,15-24
20438,MM,2002,3986.0,m,25-34
20439,MM,2002,4016.0,m,35-44
20440,MM,2002,3022.0,m,45-54
20441,MM,2002,1671.0,m,55-64
20442,MM,2002,1067.0,m,65
20443,MM,2003,154.0,f,0-14
20444,MM,2003,1781.0,f,15-24
20445,MM,2003,2442.0,f,25-34
20446,MM,2003,2003.0,f,35-44
20447,MM,2003,1491.0,f,45-54
20448,MM,2003,943.0,f,55-64
20449,MM,2003,617.0,f,65
20450,MM,2003,107.0,m,0-14
20451,MM,2003,2536.0,m,15-24
20452,MM,2003,4408.0,m,25-34
20453,MM,2003,4427.0,m,35-44
20454,MM,2003,3269.0,m,45-54
20455,MM,2003,1974.0,m,55-64
20456,MM,2003,1296.0,m,65
20457,MM,2004,120.0,f,0-14
20458,MM,2004,2020.0,f,15-24
20459,MM,2004,2622.0,f,25-34
20460,MM,2004,2228.0,f,35-44
20461,MM,2004,1800.0,f,45-54
20462,MM,2004,1122.0,f,55-64
20463,MM,2004,713.0,f,65
20464,MM,2004,96.0,m,0-14
20465,MM,2004,2777.0,m,15-24
20466,MM,2004,5025.0,m,25-34
20467,MM,2004,4966.0,m,35-44
20468,MM,2004,4081.0,m,45-54
20469,MM,2004,2271.0,m,55-64
20470,MM,2004,1567.0,m,65
20471,MM,2005,147.0,f,0-14
20472,MM,2005,2376.0,f,15-24
20473,MM,2005,3047.0,f,25-34
20474,MM,2005,2563.0,f,35-44
